구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2022041362,2022년 3월,야간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,51-60세,상해없음,보행자,여,41-50세,중상
2022041617,2022년 3월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,61-64세,상해없음,보행자,남,12세 이하,중상
2022041677,2022년 3월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,이륜,남,31-40세,상해없음,승용,남,51-60세,중상
2022041678,2022년 3월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,중상,화물,남,41-50세,상해없음
2022041708,2022년 3월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,41-50세,중상
2022041741,2022년 3월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,이륜,남,21-30세,경상
2022042207,2022년 4월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,경상,승용,남,41-50세,경상
2022042324,2022년 4월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,여,65세 이상,경상
2022042535,2022년 4월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,원동기,여,61-64세,중상
2022042565,2022년 4월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,경상,승용,남,51-60세,경상
2022042668,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,20세 이하,기타불명,승용,남,41-50세,경상
2022042708,2022년 4월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,여,51-60세,중상
2022042890,2022년 4월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,승용,남,51-60세,상해없음
2022043063,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,51-60세,경상,화물,남,65세 이상,상해없음
2022043092,2022년 4월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,51-60세,부상신고
2022043159,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,51-60세,경상,,,,
2022043281,2022년 4월,야간,경상남도 양산시,중상사고,0,2,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,41-50세,상해없음,승용,남,21-30세,중상
2022043411,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승용,남,61-64세,상해없음,승용,남,21-30세,경상
2022043639,2022년 4월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,경상,승용,여,51-60세,경상
2022043671,2022년 4월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,기타불명,승용,남,41-50세,경상
2022043905,2022년 4월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,화물,남,65세 이상,경상
2022043950,2022년 4월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,자전거,남,65세 이상,중상,승용,남,41-50세,상해없음
2022043963,2022년 4월,주간,경상남도 양산시,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,31-40세,상해없음,승용,남,21-30세,경상
2022043983,2022년 4월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,41-50세,기타불명,자전거,여,61-64세,중상
2022044017,2022년 4월,주간,경상남도 양산시,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,승용,남,41-50세,중상
2022044076,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,,,,
2022044228,2022년 4월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,이륜,남,65세 이상,중상
2022044229,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,남,21-30세,경상
2022044589,2022년 4월,주간,경상남도 양산시,경상사고,0,0,5,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,21-30세,경상,승용,여,51-60세,경상
2022044617,2022년 4월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,이륜,남,31-40세,중상
2022044641,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 터널,승용,여,61-64세,상해없음,승용,여,51-60세,경상
2022044691,2022년 4월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,20세 이하,상해없음,자전거,여,51-60세,중상
2022044845,2022년 4월,야간,경상남도 양산시,경상사고,0,0,1,1,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,21-30세,경상
2022045061,2022년 4월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,승용,남,51-60세,경상
2022045074,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,31-40세,상해없음,자전거,남,65세 이상,경상
2022045271,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,여,31-40세,경상
2022045272,2022년 4월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,부상신고,승용,남,61-64세,상해없음
2022045517,2022년 4월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,31-40세,경상
2022045757,2022년 4월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,개인형이동수단(PM),여,21-30세,상해없음,보행자,여,12세 이하,부상신고
2022045878,2022년 4월,주간,경상남도 양산시,중상사고,0,2,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,31-40세,중상,화물,남,51-60세,중상
2022045879,2022년 4월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,31-40세,상해없음,,,,
2022045905,2022년 4월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승합,남,41-50세,경상
2022045930,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,기타,기타 - 기타,승용,여,41-50세,상해없음,보행자,남,13-20세,경상
2022045964,2022년 4월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,61-64세,상해없음
2022045986,2022년 4월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,31-40세,경상,승합,남,51-60세,상해없음
2022046045,2022년 4월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,21-30세,경상
2022046094,2022년 4월,야간,경상남도 양산시,중상사고,0,1,0,0,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,중상,,,,
2022046146,2022년 4월,야간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,남,31-40세,경상
2022046178,2022년 4월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,51-60세,상해없음,화물,남,51-60세,경상
2022046192,2022년 4월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,승용,여,21-30세,경상
2022046273,2022년 4월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,51-60세,상해없음,승용,여,31-40세,경상
2022046282,2022년 4월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,65세 이상,경상
2022046472,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,특수,남,21-30세,경상
2022046510,2022년 4월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,화물,남,65세 이상,경상
2022046618,2022년 4월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,이륜,남,21-30세,경상
2022046656,2022년 4월,야간,경상남도 양산시,경상사고,0,0,4,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,21-30세,상해없음,승용,남,31-40세,경상
2022046753,2022년 4월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,31-40세,경상
2022046770,2022년 4월,야간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,보행자,남,41-50세,경상
2022046799,2022년 4월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,여,51-60세,경상
2022046815,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,21-30세,경상
2022046847,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,2,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,61-64세,경상
2022046873,2022년 4월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,여,51-60세,부상신고
2022047069,2022년 4월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,자전거,기타불명,기타불명,기타불명,보행자,남,61-64세,부상신고
2022047308,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,승용,남,41-50세,경상
2022047356,2022년 4월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31-40세,경상,승용,여,61-64세,경상
2022047445,2022년 4월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61-64세,상해없음,보행자,남,65세 이상,중상
2022047473,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,사륜오토바이(ATV),남,65세 이상,경상
2022047474,2022년 4월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,부상신고,화물,남,51-60세,상해없음
2022047511,2022년 4월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,흐림,단일로 - 기타,화물,남,31-40세,상해없음,승용,남,21-30세,경상
2022047892,2022년 4월,주간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 터널,화물,남,51-60세,상해없음,화물,남,65세 이상,경상
